,LEA,LEADescription,AdminFirstName,AdminLastName,AdminEmailAddress,ShippingAddress,MailingCity,MailingState,MailingZip,AverageClassSize,AverageYearsTeachingExperience,DistrictAverageSpendingPerPupil,StateAverageSpendingPerPupil,SchoolChoiceTransfers,Expulsions,WeaponsIncidents,StaffAssaults,StudentAssaults,SchoolEnrollment,SchoolChoiceTotal,NumberOfStudentsTestedInGrades9Thru11,NumberOfStudentsTestedInGrade12,AvgReading,AvgEnglish,AvgMath,AvgScience,AvgComposite,NumberOfStudentsTested,CriticalReadingMean,MathMean,WritingMean,NumberOfStudentsTakingAPCourses,NumberOfAPExamsTaken,NumberOfAPExamsScored3OrAbove,NumberOfStudentsTakingIBCourses,OverallCollegeGoingRate,OverallGraduationRate,DropoutRate,CollegeRemediationRate,Rating,OverallPoints,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP,Overall Expected Grad,Overall Graduation Rate,Hispanic Overall Grad Rate,Native American Overall Grad Rate,Asian Overall Grad Rate,African American Overall Grad Rate,Hawaiian/Pacific Islander Overall Grad Rate,Caucasian Overall Grad Rate,Two or More Overall Grad Rate,Economic Disadvantage Overall Grad Rate,SPED Overall Grad Rate,LEP Overall Grad Rate,latlongs
1070,7207053,George Elementary School,ANNETTE,FREEMAN,afreeman@sdale.org,2878 S. Powell,Springdale,AR,72765,23.0,9.0,9589.63,9641.65,0.0,,,,,651.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,230.0,0.307219662058,73.57910906298001,5.222734254992,2.457757296466,1.536098310291,15.975422427035001,0.9216589861750001,85.25,7.834101382488001,66.052227342549,,,,,,,,,,,,,"(36.159203, -94.128289)"
1071,7207054,J. O. Kelly Middle School,SARA,FORD,sford@sdale.org,1879 E. Robinson,Springdale,AR,72765,18.0,12.0,9589.63,9641.65,0.0,4.0,2.0,2.0,7.0,690.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,C,218.0,0.144927536231,66.086956521739,12.028985507246,2.608695652173,1.014492753623,16.376811594202,1.7391304347819998,86.67,12.318840579709999,66.95652173913,,,,,,,,,,,,,"(36.1638036, -94.1112917)"
1072,7207055,Helen Tyson Middle School,SUSAN,BUCHANAN,sbuchanan@sdale.org,3304 S. 40th,Springdale,AR,72765,19.0,13.0,9589.63,9641.65,0.0,,,,,751.0,2.0,,,,,,,,,,,,,,,,,RV,0.0,,C,230.0,0.39946737683,49.267643142476,8.921438082556,1.864181091877,2.796271637816,34.620505992009996,2.130492676431,74.3,11.185086551264,47.669773635153,,,,,,,,,,,,,"(36.155688, -94.177324)"
1073,7207057,Bernice Young Elementary,DEBBIE,FLORA,dflora@sdale.org,301 Pippen Apple Cir.,Springdale,AR,72765,22.0,12.0,9589.63,9641.65,0.0,,,,,524.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,250.0,0.38167938931199996,7.251908396946,0.954198473282,1.5267175572510001,4.198473282442,84.541984732824,1.145038167938,21.56,9.541984732824,6.106870229007,,,,,,,,,,,,,"(36.18546, -94.20511599999999)"
1074,7207058,Harp Elementary School,MARGARET,STRANGE,astrange@sdale.org,2700 Butterfield Coach,Springdale,AR,72765,23.0,9.0,9589.63,9641.65,0.0,,,,,626.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,199.0,0.159744408945,59.105431309904006,9.904153354632,3.194888178913,0.638977635782,23.642172523961,3.3546325878589998,74.28,7.827476038337999,60.862619808306,,,,,,,,,,,,,"(36.161073, -94.098513)"
1075,7207059,Bayyari Elementary School,MARTHA,WALKER,mwalker@sdale.org,2199 Scottsdale St.,Springdale,AR,72765,21.0,8.0,9589.63,9641.65,0.0,,,,,606.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,196.0,0.0,66.831683168316,18.811881188118,3.4653465346530004,0.49504950495,10.066006600660002,0.33003300329999996,92.9,6.105610561056,77.227722772277,,,,,,,,,,,,,"(36.2033199, -94.1099194)"
1076,7207060,George Junior High School,DON,HOOVER,dhoover@sdale.org,3200 S. Powell,Springdale,AR,72765,14.0,11.0,9589.63,9641.65,0.0,6.0,,,1.0,719.0,0.0,,,,,,,,,RV,RV,RV,22.0,,,,,RV,0.97,,D,208.0,0.417246175243,60.639777468706,15.716272600834,3.198887343532,0.834492350486,17.246175243393,1.947148817802,78.44,8.901251738525,58.553546592489006,,,,,,,,,,,,,"(36.15563, -94.12613759999999)"
1077,7207061,Hellstern Middle School,TODD,LOFTIN,tloftin@sdale.org,7771 Har-Ber Ave.,Springdale,AR,72765,23.0,14.0,9589.63,9641.65,0.0,,,,,1006.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,C,235.0,0.894632206759,29.622266401590004,4.671968190854,2.48508946322,2.186878727634,58.846918489065,1.292246520874,47.81,11.133200795228,27.236580516897998,,,,,,,,,,,,,"(36.1849431, -94.2179439)"
1078,7207062,Har-Ber High School,DANIEL,BRACKETT,dbrackett@sdale.org,300 Jones Rd.,Springdale,AR,72765,16.0,13.0,9589.63,9641.65,0.0,1.0,1.0,,,2041.0,1.0,378.0,369.0,23.04,22.21,21.78,22.52,22.58,25.0,562.00,575.00,554.00,887.0,1480.0,667.0,,56.8,88.09,2.41,39.02,C,224.0,0.979911807937,31.259186673199,5.487506124448,1.9108280254769998,1.273885350318,56.834884860361996,2.2537971582550003,41.5,9.064184223419,27.045565899069,613,88.09,80.12,RV,92.86,90.91,46.88,94.23,100.00,80.77,78.05,85.23,"(36.1842903, -94.2121983)"
1079,7207063,Hunt Elementary School,MICHELLE,DOSHIER,mdoshier@sdale.org,3511 Silent Grove Rd.,Springdale,AR,72765,21.0,11.0,9589.63,9641.65,0.0,,,,,615.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,239.0,0.813008130081,24.227642276422,7.317073170731,1.951219512195,0.975609756097,61.951219512194996,2.764227642276,39.02,8.780487804878,27.804878048779997,,,,,,,,,,,,,"(36.216757, -94.158661)"
1080,7207064,Turnbow Elementary School,STACEY,FERGUSON,sferguson@sdale.org,3390 Habberton Rd.,Springdale,AR,72765,23.0,9.0,9589.63,9641.65,0.0,,,,,818.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,198.0,0.7334963325180001,48.044009779951,16.748166259168,3.4229828850849997,1.833740831295,27.383863080683998,1.833740831295,78.73,8.679706601466,55.012224938875,,,,,,,,,,,,,"(36.153756, -94.07944200000001)"
1081,7207065,Monitor Elementary,MARIBEL,CHILDRESS,mchildress@sdale.org,3955 E. Monitor Rd.,Springdale,AR,72765,21.0,10.0,9589.63,9641.65,0.0,,,,,798.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,197.0,0.250626566416,38.972431077694004,22.055137844611,4.010025062656,1.5037593984959998,32.581453634085,0.62656641604,80.83,8.897243107769,51.002506265663996,,,,,,,,,,,,,"(36.203812, -94.0865443)"
1082,7207066,Willis Shaw Elementary Sch,CYNTHIA,VOSS,cvoss@sdale.org,4377 Grimsley Rd.,Springdale,AR,72765,20.0,10.0,9589.63,9641.65,0.0,,,,,580.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,219.0,1.3793103448269999,14.827586206896,0.862068965517,2.0689655172409998,1.206896551724,78.965517241379,0.689655172413,33.97,11.896551724137002,11.03448275862,,,,,,,,,,,,,"(36.2233081, -94.218654)"
1083,7207067,Springdale Alternative School,,,,,,,0,,,9589.63,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
1084,7207068,Sonora Elementary School,REGINA,STEWMAN,rstewman@sdale.org,20200 Sonora Rd.,Springdale,AR,72765,22.0,8.0,9589.63,9641.65,0.0,,,,,715.0,1.0,,,,,,,,,,,,,,,,,RV,,,D,203.0,0.41958041958000003,39.720279720279,10.62937062937,2.517482517482,1.258741258741,44.335664335664,1.118881118881,76.64,9.510489510489,43.636363636363,,,,,,,,,,,,,"(36.1631918, -94.0473763)"
1085,7207069,Sonora Middle School,SHAWNA,LYONS,slyons@sdale.org,17051 E. Highway 412,Springdale,AR,72765,22.0,7.0,9589.63,9641.65,0.0,,2.0,,,823.0,0.0,,,,,,,,,,,,,,,,,RV,0.25,,D,202.0,0.48602673147,44.592952612393,19.684082624544,2.065613608748,1.701093560145,30.012150668286,1.4580801944100001,78.61,11.421628189549999,53.21992709599,,,,,,,,,,,,,"(36.1817548, -93.9878792)"
1086,7207070,Lakeside Junior High School,MICHAEL,SHEPHERD,mshepherd@sdale.org,3050 Hylton Rd.,Springdale,AR,72765,14.0,8.0,9589.63,9641.65,0.0,4.0,,,,752.0,0.0,,,,,,,,,RV,RV,RV,13.0,,,,,RV,1.06,,D,203.0,0.531914893617,43.617021276595004,16.755319148936,2.260638297872,1.5957446808509999,33.643617021276,1.5957446808509999,75.8,11.170212765957,48.404255319148,,,,,,,,,,,,,"(36.1567549, -94.0872146)"
1087,7208060,West Fork Elementary School,PATRICK,THALER,pthaler@wftigers.org,245 SCHOOL AVE.,West Fork,AR,72774,20.0,16.0,9298.92,9641.65,7.0,,,,,393.0,72.0,,,,,,,,,,,,,,,,,RV,,,C,212.0,0.508905852417,3.307888040712,0.0,1.5267175572510001,4.325699745547,89.567430025445,0.763358778625,57.51,12.722646310432,0.763358778625,,,,,,,,,,,,,"(35.9247132, -94.19233489999999)"
1088,7208061,West Fork Middle School,REBECCA,RAMSEY-MEHLBURGER,beckyramsey@wftigers.org,333 SCHOOL AVE.,West Fork,AR,72774,16.0,13.0,9298.92,9641.65,7.0,,,,,333.0,82.0,,,,,,,,,,,,,,,,,RV,0.0,,C,239.0,2.102102102102,3.003003003003,0.0,1.201201201201,2.102102102102,89.78978978978901,1.801801801801,53.45,14.714714714714,0.3003003003,,,,,,,,,,,,,"(35.9229934, -94.1912571)"
1089,7208062,West Fork High School,JOHN,CROWDER,jcrowder@wftigers.org,359 SCHOOL AVE.,West Fork,AR,72774,14.0,10.0,9298.92,9641.65,19.0,,1.0,,,396.0,88.0,56.0,46.0,21.65,21.63,20.17,21.11,21.3,0.0,RV,RV,RV,59.0,75.0,24.0,,43.6,90.80,1.77,54.35,C,235.0,2.525252525252,2.777777777777,0.252525252525,0.757575757575,2.0202020202020003,90.40404040403999,1.262626262626,57.58,12.626262626262,0.0,87,90.80,RV,RV,RV,0.00,0.00,91.25,RV,87.50,RV,0.00,"(35.9221076, -94.1915429)"
1090,7240703,Haas Hall Academy,MARTIN,SCHOPPMEYER,martinschoppmeyer@haashall.org,"3155 N. College, Suite 108",Fayetteville,AR,72703,19.0,6.0,7878.62,9641.65,,,,,,,,128.0,66.0,28.05,28.47,25.77,26.26,27.27,23.0,644.00,623.00,614.00,174.0,360.0,261.0,,65.2,96.97,0.31,7.58,A,310.0,1.875,6.25,0.0,2.5,0.3125,82.1875,6.875,0.0,0.0,0.0,66,96.97,RV,RV,RV,RV,0.00,96.43,0.00,0.00,0.00,0.00,"(36.1086326, -94.14584459999999)"
1091,7301001,H.L. Lubker Elementary School,KYLE,HUNT,kyle.hunt@baldknobschools.org,103 West Park ST,Bald Knob,AR,72010,18.0,12.0,9204.93,9641.65,16.0,,,,,549.0,15.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,0.7285974499079999,7.468123861566,0.0,2.732240437158,4.007285974499,84.699453551912,0.36429872495399995,72.86,12.932604735883,1.27504553734,,,,,,,,,,,,,"(35.31285039999999, -91.57135980000001)"
1092,7301003,Bald Knob High School,THOMAS,GARNER,thomas.garner@baldknobschools.org,901 N Hickory,Bald Knob,AR,72010,13.0,9.0,9204.93,9641.65,22.0,,2.0,,,405.0,19.0,85.0,67.0,21.85,21.21,20.36,20.97,21.22,0.0,RV,RV,RV,42.0,63.0,5.0,,47.8,90.48,1.23,52.24,C,237.0,0.0,3.2098765432090004,0.0,2.4691358024689998,4.691358024691,89.135802469135,0.493827160493,59.26,11.604938271603999,0.987654320987,105,90.48,RV,0.00,0.00,0.00,0.00,90.10,RV,84.62,83.33,0.00,"(35.3181489, -91.5705158)"
1093,7301004,Bald Knob Middle School,JACOB,SMITH,jake.smith@baldknobschools.org,601 N Hickory,Bald Knob,AR,72010,17.0,8.0,9204.93,9641.65,14.0,,,2.0,3.0,303.0,15.0,,,,,,,,,,,,,,,,,RV,0.0,,C,212.0,0.0,6.930693069306001,0.0,3.9603960396030002,1.650165016501,87.12871287128701,0.33003300329999996,67.0,9.570957095709,1.980198019801,,,,,,,,,,,,,"(35.3156262, -91.5705742)"
1094,7302008,Beebe Elementary School,CATHERINE,PAYNE,cathy.payne@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,23.0,12.0,8563.31,9641.65,1.0,,,,,392.0,4.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.765306122448,4.081632653061,0.0,3.061224489795,1.7857142857139998,90.051020408163,0.255102040816,58.67,13.265306122448001,2.04081632653,,,,,,,,,,,,,"(35.0642874, -91.89274119999999)"
1095,7302009,Beebe Junior High School,CHRIS,ELLIS,chris.ellis@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,18.0,12.0,8563.31,9641.65,2.0,,1.0,1.0,1.0,466.0,10.0,,,,,,,,,,,,,,,,,RV,0.21,,C,236.0,0.429184549356,4.0772532188840005,0.0,3.218884120171,1.716738197424,89.69957081545,0.858369098712,48.07,10.515021459227,0.858369098712,,,,,,,,,,,,,"(35.0642874, -91.89274119999999)"
1096,7302010,Beebe High School,SCOTT,JENNINGS,scott.jennings@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,14.0,11.0,8563.31,9641.65,8.0,,,,,943.0,21.0,236.0,190.0,21.27,19.73,20.01,21.07,20.67,5.0,RV,RV,RV,141.0,253.0,132.0,,47.1,82.25,2.76,58.42,C,233.0,0.42417815482500004,4.029692470837,0.106044538706,2.863202545068,2.332979851537,89.289501590668,0.954400848356,43.27,11.664899257688,0.742311770943,231,82.25,RV,RV,RV,RV,0.00,81.43,RV,70.67,74.07,RV,"(35.0642874, -91.89274119999999)"
1097,7302011,Beebe Middle School,BRANDY,DILLIN,brandy.dillin@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72102,22.0,10.0,8563.31,9641.65,2.0,,1.0,,,518.0,6.0,,,,,,,,,,,,,,,,,RV,,,C,223.0,0.38610038609999997,3.474903474903,0.0,2.702702702702,1.158301158301,91.505791505791,0.7722007721999999,51.54,13.899613899613,0.9652509652500001,,,,,,,,,,,,,"(35.0642874, -91.89274119999999)"
1098,7302013,Badger Elementary,KARLA,TARKINGTON,karla.tarkington@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,24.0,12.0,8563.31,9641.65,0.0,,2.0,,,361.0,6.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,1.108033240997,3.8781163434900003,0.0,4.709141274238,3.047091412742,86.70360110803301,0.554016620498,54.29,13.850415512465,0.0,,,,,,,,,,,,,"(35.0642874, -91.89274119999999)"
1099,7302014,Beebe Early Childhood,MICHELLE,JENKINS,michelle.jenkins@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,19.0,10.0,8563.31,9641.65,1.0,,,,1.0,556.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,229.0,0.359712230215,5.5755395683449995,0.0,5.215827338129,2.1582733812940003,86.15107913669,0.539568345323,59.89,11.870503597122,0.539568345323,,,,,,,,,,,,,"(35.0642874, -91.89274119999999)"
1100,7302703,Badger Academy,KEITH,MADDEN,keith.madden@badger.k12.ar.us,1201 W. CENTER ST.,Beebe,AR,72012,3.0,5.0,8563.31,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,16.0,,,,0.0,0.0,0.0,8.0,0.0,92.0,0.0,60.0,12.0,0.0,RV,RV,0.00,0.00,0.00,0.00,0.00,RV,0.00,RV,0.00,0.00,"(35.0642874, -91.89274119999999)"
1101,7303014,Bradford Elementary School,DARA,BURRUSS,dburruss@bradford.k12.ar.us,504 W MAIN STREET/PO BOX 60,Bradford,AR,72020,15.0,9.0,10350.19,9641.65,0.0,,,,,252.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,198.0,0.0,2.380952380952,0.0,1.5873015873010001,0.0,96.03174603174601,0.0,76.19,11.904761904761,0.0,,,,,,,,,,,,,"(35.4249444, -91.46084019999999)"
1102,7303015,Bradford High School,RICK,WOOD,rwood@bradford.k12.ar.us,504 W MAIN STREET/PO BOX 60,Bradford,AR,72020,11.0,10.0,10350.19,9641.65,0.0,,,,,193.0,0.0,21.0,18.0,22.17,18.94,19.39,21.28,20.5,0.0,RV,RV,RV,14.0,10.0,1.0,,37.5,100.00,0.0,55.56,C,231.0,0.0,0.0,0.0,0.518134715025,0.518134715025,98.96373056994801,0.0,80.31,6.735751295336,0.0,35,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,RV,0.00,"(35.4249444, -91.46084019999999)"
1103,7304018,White Co. Central Elem. School,Beverly,Froud,bfroud@wccsd.k12.ar.us,3259 HWY 157,Judsonia,AR,72081,16.0,11.0,9007.77,9641.65,39.0,,,,,382.0,2.0,,,,,,,,,,,,,,,,,RV,,,D,209.0,0.0,11.256544502616999,0.0,0.0,2.61780104712,86.125654450261,0.0,74.08,13.612565445026,8.115183246073,,,,,,,,,,,,,"(35.3596509, -91.6762307)"
1104,7304019,White Co. Central High School,JACKWYLN,UNDERWOOD,junderwood@wccsd.k12.ar.us,3259 HWY 157,Judsonia,AR,72081,9.0,7.0,9007.77,9641.65,23.0,,,,1.0,298.0,5.0,48.0,36.0,19.11,16.61,17.11,19.08,18.08,0.0,RV,RV,RV,14.0,11.0,1.0,,53.8,90.70,0.34,77.78,B,243.0,1.342281879194,11.409395973153998,0.0,0.335570469798,0.0,86.912751677852,0.0,65.44,14.093959731543,8.389261744966001,43,90.70,RV,RV,0.00,0.00,0.00,92.11,0.00,92.00,RV,RV,"(35.3596509, -91.6762307)"
1105,7307026,Judsonia Elementary School,WES,ROWLAND,wrowland@raider.k12.ar.us,916 JUDSON AVE,JUDSONIA,AR,72081,16.0,15.0,10151.99,9641.65,23.0,,,,,355.0,18.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.281690140845,7.042253521126,0.0,3.6619718309850002,1.971830985915,86.478873239436,0.56338028169,70.42,16.338028169014002,1.408450704225,,,,,,,,,,,,,"(35.2757113, -91.6394365)"
1106,7307030,Kensett Elementary School,CHRISTY,BREMER,cbremer@raider.k12.ar.us,701 W. DANDRIDGE,Kensett,AR,72143,16.0,13.0,10151.99,9641.65,9.0,,,,1.0,378.0,13.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,0.26455026454999997,21.957671957671,0.26455026454999997,11.375661375660998,4.232804232804,61.111111111111,0.7936507936499999,83.6,14.814814814814,10.846560846560001,,,,,,,,,,,,,"(35.2353025, -91.6739151)"
1107,7307032,Riverview High School,GEORGE,LUCAS,slucas@raider.k12.ar.us,810 RAIDER DR.,Searcy,AR,72143,8.0,9.0,10151.99,9641.65,24.0,1.0,,,,432.0,37.0,43.0,97.0,19.19,17.97,18.29,19.01,18.75,1.0,RV,RV,RV,57.0,112.0,12.0,,37.2,74.81,6.96,63.92,B,245.0,0.0,12.5,0.0,10.185185185185,4.861111111111001,72.453703703703,0.0,64.35,11.342592592592,3.0092592592589997,135,74.81,86.67,0.00,0.00,86.67,0.00,70.21,81.82,75.32,86.67,RV,"(35.2531856, -91.6913221)"
1108,7307033,Riverview Junior High School,STUART,HILL,shill@raider.K12.ar.us,820 RAIDER DR.,Searcy,AR,72143,13.0,16.0,10151.99,9641.65,14.0,,,,,204.0,14.0,,,,,,,,,,,,,,,,,RV,0.0,,C,216.0,0.49019607843099994,13.235294117647,0.0,10.294117647058,3.431372549019,72.549019607843,0.0,72.55,6.372549019607001,4.901960784313,,,,,,,,,,,,,"(35.2537838, -91.6909735)"
1109,7309038,Pangburn Elementary School,Chad,Ramsey,cramsey@pangburnschools.org,1100 SHORT STREET,PANGBURN,AR,72121,17.0,13.0,9436.39,9641.65,6.0,,,,,395.0,9.0,,,,,,,,,,,,,,,,,RV,,,B,241.0,0.25316455696199996,1.26582278481,0.0,0.5063291139239999,0.25316455696199996,97.721518987341,0.0,60.25,12.151898734177001,0.25316455696199996,,,,,,,,,,,,,"(35.428139, -91.83778699999999)"
1110,7309039,Pangburn High School,DAVID,ROLLAND,drolland@pangburnschools.org,1100 SHORT STREET,PANGBURN,AR,72121,9.0,8.0,9436.39,9641.65,9.0,,,,,371.0,6.0,49.0,31.0,21.42,20.32,19.84,20.61,20.74,0.0,RV,RV,RV,33.0,31.0,6.0,,50.0,84.62,1.35,51.61,B,261.0,0.26954177897500003,4.0431266846359994,0.0,0.808625336927,0.0,94.87870619946,0.0,49.87,6.738544474393,0.539083557951,52,84.62,RV,0.00,0.00,0.00,0.00,84.00,0.00,76.19,RV,RV,"(35.428139, -91.83778699999999)"
1111,7310042,Rose Bud Elementary School,ROBERT,JACKSON,bjackson@rbsd.k12.ar.us,124 SCHOOL ROAD,Rose Bud,AR,72137,19.0,14.0,8767.83,9641.65,0.0,,,,,433.0,13.0,,,,,,,,,,,,,,,,,RV,,,B,240.0,0.23094688221700002,7.621247113163,0.0,0.23094688221700002,0.0,91.91685912240101,0.0,64.2,13.163972286374,4.849884526558,,,,,,,,,,,,,"(35.3341997, -92.0734471)"
1112,7310043,Rose Bud High School,DANNY,STARKEY,dstarkey@rbsd.k12.ar.us,124 SCHOOL ROAD,Rose Bud,AR,72137,12.0,10.0,8767.83,9641.65,6.0,,1.0,,,409.0,12.0,31.0,40.0,23.7,21.98,20.25,22.68,22.18,1.0,RV,RV,RV,38.0,40.0,6.0,,49.2,82.35,1.71,50.0,C,221.0,1.711491442542,5.3789731051339995,0.0,0.0,0.0,91.442542787286,1.4669926650360001,56.97,11.980440097799,3.4229828850849997,68,82.35,RV,RV,RV,0.00,0.00,85.25,0.00,77.78,RV,0.00,"(35.3341997, -92.0734471)"
1113,7311046,Sidney Deener Elem. School,KIMBERLY,WILKERSON,kwilkerson@searcyschools.org,163 CLOVERDALE,Searcy,AR,72143,16.0,13.0,8178.85,9641.65,13.0,,,,,430.0,10.0,,,,,,,,,,,,,,,,,RV,,,C,230.0,0.697674418604,14.418604651162,0.0,16.511627906976,4.883720930232,61.162790697674,2.325581395348,72.56,14.883720930232,6.744186046511,,,,,,,,,,,,,"(35.2479394, -91.7133034)"
1114,7311047,McRae Elementary School,JAMES,GURCHIEK,gurchiekj@searcyschools.org,609 W MCRAE,"Searcy, AR",AR,72143,16.0,19.0,8178.85,9641.65,3.0,,,1.0,8.0,469.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,219.0,0.0,7.036247334754,0.0,12.153518123666998,5.970149253731001,74.626865671641,0.213219616204,59.06,12.153518123666998,0.852878464818,,,,,,,,,,,,,"(35.2553341, -91.74264210000001)"
1115,7311051,Ahlf Junior High School,FLOYD GENE,HODGES,ghodges@searcyschools.org,308 W VINE,Searcy,AR,72143,19.0,12.0,8178.85,9641.65,11.0,2.0,3.0,,,658.0,13.0,,,,,,,,,,,,,,,,,RV,0.76,,B,240.0,0.15197568389,6.0790273556229995,0.15197568389,12.462006079026999,4.255319148936,75.531914893617,1.367781155015,50.76,11.246200607902,2.127659574468,,,,,,,,,,,,,"(35.2516102, -91.7397774)"
1116,7311052,Searcy High School,CLAUDIUS,SMITH,csmith@searcyschools.org,301 N ELLA,Searcy,AR,72143,17.0,14.0,8178.85,9641.65,32.0,4.0,4.0,1.0,16.0,1175.0,29.0,284.0,210.0,23.93,23.45,22.64,22.93,23.42,14.0,564.00,577.00,538.00,244.0,437.0,146.0,,53.4,81.31,3.59,27.14,C,230.0,0.170212765957,6.0425531914890005,0.170212765957,10.553191489361,3.5744680851059996,78.46808510638199,1.021276595744,40.77,9.106382978723,1.7872340425529998,289,81.31,58.33,0.00,RV,57.14,0.00,85.06,RV,72.34,52.94,RV,"(35.2508882, -91.7578174)"
1117,7311053,Westside Elementary School,MARYE,BROCKINTON,mjbrockinton@searcyschools.org,512 COUNTRY CLUB RD,Searcy,AR,72143,19.0,16.0,8178.85,9641.65,3.0,,,,,513.0,3.0,,,,,,,,,,,,,,,,,RV,,,B,248.0,0.0,5.847953216374,0.0,4.093567251461,4.873294346978,84.210526315789,0.974658869395,36.45,9.356725146198,1.949317738791,,,,,,,,,,,,,"(35.2465042, -91.7754092)"
1118,7311054,Southwest Middle School,RICHARD,DENNEY,rdenney@searcyschools.org,1000 W BEEBE CAPPS,Searcy,AR,72143,20.0,14.0,8178.85,9641.65,22.0,,2.0,,,897.0,14.0,,,,,,,,,,,,,,,,,RV,,,C,237.0,0.0,9.587513935339999,0.0,11.259754738015001,5.685618729096,72.240802675585,1.226309921962,55.96,13.154960981047001,2.898550724637,,,,,,,,,,,,,"(35.24403110000001, -91.7497949)"
1119,7401001,Augusta Elementary School,JOSEPH,BROWN,jbrown@augustasd.org,320 SYCAMORE ST,Augusta,AR,72006,15.0,10.0,14851.66,9641.65,0.0,,,,,211.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,222.0,0.0,3.7914691943120005,0.0,49.289099526065996,4.265402843601,42.654028436018,0.0,100.0,15.165876777251,0.0,,,,,,,,,,,,,"(35.2799226, -91.3654131)"
1120,7401003,Augusta High School,JOSEPH,BROWN,jbrown@augustasd.org,320 SYCAMORE ST,Augusta,AR,72006,6.0,6.0,14851.66,9641.65,0.0,1.0,1.0,,6.0,163.0,0.0,11.0,15.0,17.8,15.73,18.13,18.2,17.4,0.0,RV,RV,RV,14.0,16.0,3.0,,37.8,86.21,2.45,80.0,C,229.0,0.0,3.6809815950919997,0.0,60.736196319018,0.613496932515,34.355828220858,0.613496932515,100.0,14.110429447852,0.0,29,86.21,0.00,0.00,0.00,95.00,0.00,RV,0.00,88.89,0.00,0.00,"(35.2799226, -91.3654131)"
1121,7401007,Cotton Plant Elementary School,,,,,,,0,,,14851.66,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
1122,7403012,McCrory Elementary School,DEBBIE,RUNYON,runyond@mccrory.k12.ar.us,509 N. JACKSON ST.,McCrory,AR,72101,15.0,16.0,9789.97,9641.65,0.0,,,,4.0,312.0,16.0,,,,,,,,,,,,,,,,,RV,,,B,242.0,0.0,1.282051282051,0.0,11.858974358973999,0.0,86.217948717948,0.641025641025,61.54,14.423076923076,0.0,,,,,,,,,,,,,"(35.2635789, -91.1986115)"
1123,7403013,McCrory High School,LINCOLN,DANIELS,danielsl@mccrory.k12.ar.us,509 N. JACKSON ST.,McCrory,AR,72101,12.0,15.0,9789.97,9641.65,0.0,4.0,4.0,,4.0,314.0,16.0,28.0,26.0,22.81,21.81,21.85,21.92,22.19,0.0,RV,RV,RV,34.0,59.0,2.0,,58.7,84.44,2.55,38.46,B,252.0,0.0,0.636942675159,0.0,15.923566878979997,0.0,83.12101910828,0.318471337579,63.38,8.917197452229,0.0,45,84.44,RV,0.00,0.00,RV,0.00,86.84,RV,82.14,RV,0.00,"(35.2635789, -91.1986115)"
1124,7503005,S.C. Tucker Elementary School,NANCY,BARRICK,barrickn@dps-littlejohns.net,"DANVILLE, AR  72833",Danville,AR,72833,15.0,10.0,9859.34,9641.65,2.0,,,1.0,,406.0,40.0,,,,,,,,,,,,,,,,,RV,,,C,228.0,0.0,50.0,0.0,0.985221674876,0.7389162561570001,46.305418719211,1.970443349753,80.54,13.300492610836999,40.886699507389004,,,,,,,,,,,,,"(35.0539445, -93.3942792)"
